Prediction 1,Prediction 2,Prediction 3,Sureness 1,Sureness 2,Sureness 3,Iter Num,Averaged NC,L2 Distance,Generation Time
isopod,chambered_nautilus,plunger,0.9805423021316528,0.7150654792785645,0.9999406337738037,0,0.031570541397570186,32889.09069889285,6.569690326999989
Irish_terrier,Irish_wolfhound,redbone,0.8368490934371948,0.5220731496810913,0.14550992846488953,1,0.051298420008663734,54685.59808578489,2.0046680990001278
television,fountain,torch,0.7896098494529724,0.7788139581680298,0.8129811882972717,1,0.05613576036239063,36680.14770962625,2.147485233999987
rifle,rifle,revolver,0.6669459342956543,0.42395836114883423,0.5200679302215576,3,0.06831300919253545,66530.35863423554,2.404878996999969
bell_pepper,bell_pepper,swab,0.9430872201919556,0.929959237575531,0.6620628833770752,0,0.07001326912468504,44577.69640750854,2.342040976999897
space_heater,swab,paper_towel,0.11593346297740936,0.14262311160564423,0.9382360577583313,1,0.07155083875385142,22132.395080514896,2.3545454149998477
shower_cap,triceratops,lighter,0.6406208276748657,0.8872032761573792,0.9683048725128174,3,0.07238143394655047,37373.10767115842,2.615898245999915
flamingo,flamingo,snail,0.9999985694885254,0.9999997615814209,0.44946205615997314,1,0.07354841584599617,32144.507602388312,2.4477183480000804
steel_arch_bridge,steel_arch_bridge,steel_arch_bridge,0.6664358377456665,0.9315365552902222,0.898472011089325,19,0,0,4.230030329000101
snowplow,snowplow,matchstick,0.9999822378158569,0.991455078125,0.9251980781555176,2,0.075426944971537,72773.28415016049,2.654406626000082
chain_saw,holster,buckle,0.5692533850669861,0.5954780578613281,0.24938517808914185,0,0.07563934401932668,24493.17055834136,2.7159618460000274
soccer_ball,soccer_ball,bubble,0.9999642372131348,0.9985947012901306,0.9532572031021118,8,0.0758527694632961,32630.38372437566,3.359923252000044
dung_beetle,dung_beetle,screw,0.9999688863754272,0.9998223185539246,0.27456241846084595,3,0.07602447479925331,52697.39454659974,2.9655407879999984
grille,grille,grille,0.5325913429260254,0.5354543328285217,0.7524492740631104,19,0,0,4.628648900000144
croquet_ball,croquet_ball,bubble,0.9999994039535522,0.9999994039535522,0.4512009024620056,0,0.07615506540062512,43219.48767627862,2.7417383240001527
black-footed_ferret,black-footed_ferret,black-footed_ferret,0.7135205864906311,0.7230185866355896,0.7548533082008362,19,0,0,4.69459645500001
