Prediction 1,Prediction 2,Prediction 3,Sureness 1,Sureness 2,Sureness 3,Iter Num,Averaged NC,L2 Distance,Generation Time
slot,slot,fire_screen,1.0,1.0,0.9998378753662109,0,0.07283056320919622,47269.52585969104,6.822085400000006
sea_snake,sea_snake,sea_snake,0.993759274482727,0.9913774728775024,0.9946079254150391,19,0,0,55.56449620000001
beer_bottle,beer_bottle,perfume,0.9952196478843689,0.9931533336639404,0.6200148463249207,2,0.07340431516644509,40607.175572797474,13.113405900000004
African_grey,African_grey,fire_screen,0.9999997615814209,1.0,0.6690256595611572,0,0.07372519653343436,46099.01002190828,7.047367899999983
football_helmet,football_helmet,football_helmet,0.9977988600730896,0.9984618425369263,0.9993823766708374,19,0,0,53.796582599999994
leafhopper,leafhopper,leafhopper,0.6171157956123352,0.48884251713752747,0.9469391107559204,19,0,0,53.92378130000003
bittern,bittern,bittern,0.9954352974891663,0.9856253266334534,0.9624242186546326,19,0,0,53.7695837
groom,groom,bubble,0.9974409341812134,0.984372615814209,0.3073973059654236,2,0.07461400051156114,45467.47753064821,16.478346200000033
carpenter's_kit,carpenter's_kit,carpenter's_kit,0.6760685443878174,0.6422814726829529,0.9054756760597229,19,0,0,61.583131700000024
strawberry,strawberry,strawberry,0.9999818801879883,0.999144434928894,0.9910901784896851,19,0,0,62.00251790000004
park_bench,park_bench,fire_screen,0.9997608065605164,0.9968804121017456,0.5279591083526611,0,0.07490943381167259,30305.104372036076,9.457384899999965
groom,groom,web_site,0.9805923700332642,0.8331239223480225,0.4779984951019287,7,0.07504067695918117,43966.641070247795,30.02061219999996
flute,flute,oboe,0.6732909083366394,0.6023906469345093,0.48086845874786377,1,0.07520467853538675,16161.056927070085,10.672000400000002
American_egret,sulphur-crested_cockatoo,fire_screen,0.7729920148849487,0.35796141624450684,0.9999969005584717,0,0.07526753038758109,47498.03305401182,9.663054500000044
redshank,redshank,redshank,0.9996417760848999,0.9999992847442627,0.9919756054878235,19,0,0,59.98533070000008
green_snake,green_snake,green_snake,0.8951963782310486,0.9252955317497253,0.9677731394767761,19,0,0,56.37490869999999
rugby_ball,rugby_ball,rugby_ball,0.9959885478019714,0.9989762306213379,0.9993026256561279,19,0,0,62.65875009999991
sewing_machine,sewing_machine,sewing_machine,0.9999974966049194,0.999995231628418,0.9990191459655762,19,0,0,63.00671729999999
barracouta,coho,pineapple,0.9048891067504883,0.790496289730072,0.5254548788070679,1,0.07539730608892448,56863.541087413825,11.096154999999953
basset,basset,fire_screen,0.9999845027923584,0.9998340606689453,0.7330392003059387,1,0.07540413537999731,55295.02533682393,10.930698500000062
meerkat,patas,patas,0.6701066493988037,0.6769000887870789,0.5146824717521667,0,0.07541779365949282,74925.18681992058,8.550815300000068
African_grey,African_grey,African_grey,1.0,1.0,0.9954869151115417,19,0,0,56.588334899999836
bald_eagle,American_egret,fire_screen,0.8566694259643555,0.4203265309333801,0.9995720982551575,0,0.07543828032214416,41014.77777582124,8.61596529999997
