Prediction 1,Prediction 2,Prediction 3,Sureness 1,Sureness 2,Sureness 3,Iter Num,L2 Distance
7,7,2,1.0,1.0,1.0,0,633.3695603674051
7,7,2,0.9830799102783203,0.8172712922096252,0.5945007801055908,0,271.82715096178305
6,7,6,0.9770460724830627,0.9896698594093323,0.6750938892364502,0,662.1774686592711
7,2,2,0.9999947547912598,1.0,1.0,0,355.69368844555004
7,7,2,1.0,0.7585243582725525,1.0,0,787.3569711382506
7,2,2,0.9999507665634155,1.0,1.0,14,96.28603221651622
7,7,2,0.9976715445518494,0.9999744892120361,0.998009979724884,0,358.9526431160523
7,7,2,1.0,1.0,0.9999310970306396,0,322.23904170661876
7,7,2,1.0,1.0,0.9893984794616699,0,514.9048455782874
7,7,2,1.0,0.9995575547218323,0.5952857136726379,0,417.38351668459546
3,2,2,0.7646123766899109,1.0,0.999937891960144,0,269.9888886602558
7,2,2,0.9906420111656189,0.7258445024490356,0.9461614489555359,0,520.5554725483155
3,2,2,0.6595813035964966,1.0,1.0,0,216.83173199511182
7,7,2,1.0,1.0,0.9999998807907104,1,516.7668720032274
7,2,2,1.0,0.9999994039535522,1.0,0,606.585525709277
7,6,8,1.0,0.9999352693557739,0.9998559951782227,0,812.0757353843297
7,7,2,1.0,1.0,0.9999823570251465,0,594.7142170824571
7,7,2,0.9999998807907104,0.9999983310699463,0.9988579750061035,0,865.335772980639
7,7,6,1.0,1.0,0.6795427799224854,0,358.5219658542556
7,7,2,1.0,1.0,0.9988744854927063,0,744.3184802220082
7,7,2,1.0,1.0,1.0,0,551.7934396130494
7,7,2,0.9962702989578247,1.0,0.7165562510490417,0,339.03539638214767
7,2,2,0.9999915361404419,1.0,0.9995463490486145,0,272.2994674985612
7,7,2,1.0,1.0,1.0,0,854.6999473499458
7,2,2,1.0,0.9983945488929749,1.0,0,270.48290149286703
7,3,2,1.0,0.9922239780426025,0.9999998807907104,0,527.2200679033377
7,7,2,1.0,1.0,1.0,0,348.22837334140365
3,2,2,0.9960450530052185,1.0,1.0,0,358.32945734337835
7,7,2,1.0,1.0,1.0,1,148.87914561818255
7,7,2,1.0,1.0,0.9999493360519409,0,467.6376802611184
7,7,2,1.0,1.0,1.0,0,423.1548180040019
7,7,2,1.0,1.0,0.999815046787262,0,211.43556938225885
3,2,8,0.5212392210960388,0.9976904392242432,0.9997850060462952,0,366.8896291802209
7,7,2,1.0,1.0,0.9999997615814209,0,420.26301288597836
7,7,2,1.0,1.0,0.9997881054878235,0,274.4467161399458
7,7,2,1.0,1.0,1.0,0,821.8296660500885
7,7,2,1.0,0.9993340373039246,1.0,0,840.7127928133365
7,2,2,1.0,1.0,1.0,2,275.7426336278088
7,2,8,0.9998745918273926,1.0,0.6226027011871338,0,7.14142842854285
7,2,2,1.0,0.9919691681861877,1.0,0,414.1279995363752
7,7,2,1.0,1.0,1.0,0,1076.9907149089076
2,6,8,0.9644148945808411,0.942430317401886,0.6615182161331177,0,393.0954082662376
7,7,2,1.0,1.0,1.0,0,581.8530742378182
7,7,2,1.0,1.0,1.0,0,863.8773061031294
7,7,2,0.9885813593864441,0.9999998807907104,1.0,0,388.1945388590623
7,2,2,1.0,0.9999982118606567,1.0,0,294.3025653982649
7,7,2,0.9999996423721313,1.0,1.0,0,663.2593761116385
7,2,2,0.9564915895462036,0.9982397556304932,1.0,2,163.72232590578477
7,7,2,1.0,1.0,1.0,1,495.6793318265348
7,7,2,1.0,1.0,0.8743624687194824,0,872.5376782695404
7,7,2,0.9932511448860168,0.8928803205490112,0.9999998807907104,0,425.23875646511806
7,7,2,1.0,1.0,0.9989443421363831,0,411.89319003838847
7,7,2,0.9999991655349731,0.997804582118988,0.9999724626541138,0,638.2562181444064
7,7,2,1.0,1.0,0.9995023012161255,0,600.882684057379
7,2,2,1.0,1.0,0.9937129616737366,0,385.77065725635487
3,2,2,0.9999996423721313,1.0,1.0,0,460.15540853063976
7,7,2,1.0,1.0,0.9999643564224243,0,660.0568157363425
6,2,8,0.8176957964897156,1.0,0.9274380207061768,0,446.2432072312138
7,7,2,1.0,1.0,1.0,0,381.9882197136451
7,2,2,0.9999996423721313,1.0,1.0,0,270.57900879410437
7,3,2,1.0,0.9920899868011475,1.0,0,571.9895103933288
7,7,2,1.0,1.0,1.0,0,1032.8368699848006
7,7,2,1.0,0.9999998807907104,1.0,0,207.97836425936234
7,2,2,1.0,1.0,1.0,0,486.4576034969543
7,7,5,1.0,1.0,1.0,3,170.1910690958841
7,7,2,1.0,1.0,0.9268664121627808,0,425.48678005315276
7,2,2,0.9986182451248169,1.0,0.9994725584983826,0,144.1735065814798
7,2,2,1.0,0.9999256134033203,1.0,0,460.939258471222
7,7,2,1.0,1.0,0.731849193572998,0,332.79423071922383
7,6,6,0.9961148500442505,1.0,1.0,0,1017.9282882403849
7,7,2,1.0,1.0,1.0,0,418.7182823808867
7,2,2,0.999998927116394,1.0,0.9997698664665222,0,222.90132345950752
7,2,2,0.9999998807907104,0.8510098457336426,1.0,0,327.3438559069041
7,2,2,1.0,0.995546817779541,1.0,0,383.66521864771636
7,7,2,0.9999743700027466,0.9999998807907104,0.9999986886978149,0,667.4219055440119
3,2,2,0.7772655487060547,1.0,0.9999390840530396,0,340.06911062312025
3,2,8,0.9843829274177551,1.0,0.9994850158691406,0,427.04566500551203
7,7,2,1.0,0.937312126159668,0.9999997615814209,0,316.0759402422146
7,2,2,0.7948406934738159,0.997849702835083,0.9999973773956299,0,802.9097084977861
7,7,2,1.0,1.0,0.9998981952667236,0,936.2638516999361
7,7,2,1.0,0.9999998807907104,1.0,0,336.65412517894384
7,2,2,0.9998862743377686,0.6392444372177124,0.9974378347396851,0,344.50689398036724
